0	 3.5
0.0625	 3.49688
0.125	 3.49375
0.1875	 3.49062
0.25	 3.4875
0.3125	 3.48438
0.375	 3.48125
0.4375	 3.47813
0.5	 3.475
0.5625	 3.47187
0.625	 3.46875
0.6875	 3.46563
0.75	 3.4625
0.8125	 3.45938
0.875	 3.45625
0.9375	 3.45312
1	 3.45
1.0625	 3.44688
1.125	 3.44375
1.1875	 3.44062
1.25	 3.4375
1.3125	 3.43438
1.375	 3.43125
1.4375	 3.42812
1.5	 3.425
1.5625	 3.42188
1.625	 3.41875
1.6875	 3.41562
1.75	 3.4125
1.8125	 3.40937
1.875	 3.40625
1.9375	 3.40313
2	 3.4
2.0625	 3.40313
2.125	 3.40625
2.1875	 3.40937
2.25	 3.4125
2.3125	 3.41562
2.375	 3.41875
2.4375	 3.42188
2.5	 3.425
2.5625	 3.42812
2.625	 3.43125
2.6875	 3.43438
2.75	 3.4375
2.8125	 3.44062
2.875	 3.44375
2.9375	 3.44688
3	 3.45
3.0625	 3.45312
3.125	 3.45625
3.1875	 3.45938
3.25	 3.4625
3.3125	 3.46563
3.375	 3.46875
3.4375	 3.47187
3.5	 3.475
3.5625	 3.47813
3.625	 3.48125
3.6875	 3.48438
3.75	 3.4875
3.8125	 3.49062
3.875	 3.49375
3.9375	 3.49688
4	 3.5
4.0625	 3.48438
4.125	 3.46875
4.1875	 3.45312
4.25	 3.4375
4.3125	 3.42188
4.375	 3.40625
4.4375	 3.39062
4.5	 3.375
4.5625	 3.35938
4.625	 3.34375
4.6875	 3.32812
4.75	 3.3125
4.8125	 3.29688
4.875	 3.28125
4.9375	 3.26562
5	 3.25
5.0625	 3.23438
5.125	 3.21875
5.1875	 3.20312
5.25	 3.1875
5.3125	 3.17188
5.375	 3.15625
5.4375	 3.14062
5.5	 3.125
5.5625	 3.10938
5.625	 3.09375
5.6875	 3.07812
5.75	 3.0625
5.8125	 3.04688
5.875	 3.03125
5.9375	 3.01562
6	 3
6.0625	 3.025
6.125	 3.05
6.1875	 3.075
6.25	 3.1
6.3125	 3.125
6.375	 3.15
6.4375	 3.175
6.5	 3.2
6.5625	 3.225
6.625	 3.25
6.6875	 3.275
6.75	 3.3
6.8125	 3.325
6.875	 3.35
6.9375	 3.375
7	 3.4
7.0625	 3.425
7.125	 3.45
7.1875	 3.475
7.25	 3.5
7.3125	 3.525
7.375	 3.55
7.4375	 3.575
7.5	 3.6
7.5625	 3.625
7.625	 3.65
7.6875	 3.675
7.75	 3.7
7.8125	 3.725
7.875	 3.75
7.9375	 3.775
8	 3.8
8.0625	 3.80625
8.125	 3.8125
8.1875	 3.81875
8.25	 3.825
8.3125	 3.83125
8.375	 3.8375
8.4375	 3.84375
8.5	 3.85
8.5625	 3.85625
8.625	 3.8625
8.6875	 3.86875
8.75	 3.875
8.8125	 3.88125
8.875	 3.8875
8.9375	 3.89375
9	 3.9
9.0625	 3.90625
9.125	 3.9125
9.1875	 3.91875
9.25	 3.925
9.3125	 3.93125
9.375	 3.9375
9.4375	 3.94375
9.5	 3.95
9.5625	 3.95625
9.625	 3.9625
9.6875	 3.96875
9.75	 3.975
9.8125	 3.98125
9.875	 3.9875
9.9375	 3.99375
10	 4
10.0625	 3.98438
10.125	 3.96875
10.1875	 3.95312
10.25	 3.9375
10.3125	 3.92188
10.375	 3.90625
10.4375	 3.89062
10.5	 3.875
10.5625	 3.85938
10.625	 3.84375
10.6875	 3.82812
10.75	 3.8125
10.8125	 3.79688
10.875	 3.78125
10.9375	 3.76562
11	 3.75
11.0625	 3.73438
11.125	 3.71875
11.1875	 3.70312
11.25	 3.6875
11.3125	 3.67188
11.375	 3.65625
11.4375	 3.64062
11.5	 3.625
11.5625	 3.60938
11.625	 3.59375
11.6875	 3.57812
11.75	 3.5625
11.8125	 3.54688
11.875	 3.53125
11.9375	 3.51562
12	 3.5
12.0625	 3.51562
12.125	 3.53125
12.1875	 3.54688
12.25	 3.5625
12.3125	 3.57812
12.375	 3.59375
12.4375	 3.60938
12.5	 3.625
12.5625	 3.64062
12.625	 3.65625
12.6875	 3.67188
12.75	 3.6875
12.8125	 3.70312
12.875	 3.71875
12.9375	 3.73438
13	 3.75
13.0625	 3.76562
13.125	 3.78125
13.1875	 3.79688
13.25	 3.8125
13.3125	 3.82812
13.375	 3.84375
13.4375	 3.85938
13.5	 3.875
13.5625	 3.89062
13.625	 3.90625
13.6875	 3.92188
13.75	 3.9375
13.8125	 3.95312
13.875	 3.96875
13.9375	 3.98438
14	 4
14.0625	 3.98438
14.125	 3.96875
14.1875	 3.95312
14.25	 3.9375
14.3125	 3.92188
14.375	 3.90625
14.4375	 3.89062
14.5	 3.875
14.5625	 3.85938
14.625	 3.84375
14.6875	 3.82812
14.75	 3.8125
14.8125	 3.79688
14.875	 3.78125
14.9375	 3.76562
15	 3.75
15.0625	 3.73438
15.125	 3.71875
15.1875	 3.70312
15.25	 3.6875
15.3125	 3.67188
15.375	 3.65625
15.4375	 3.64062
15.5	 3.625
15.5625	 3.60938
15.625	 3.59375
15.6875	 3.57812
15.75	 3.5625
15.8125	 3.54688
15.875	 3.53125
15.9375	 3.51562
16	 3.5
16.0625	 3.54688
16.125	 3.59375
16.1875	 3.64062
16.25	 3.6875
16.3125	 3.73438
16.375	 3.78125
16.4375	 3.82812
16.5	 3.875
16.5625	 3.92188
16.625	 3.96875
16.6875	 4.01562
16.75	 4.0625
16.8125	 4.10938
16.875	 4.15625
16.9375	 4.20312
17	 4.25
17.0625	 4.29688
17.125	 4.34375
17.1875	 4.39062
17.25	 4.4375
17.3125	 4.48438
17.375	 4.53125
17.4375	 4.57812
17.5	 4.625
17.5625	 4.67188
17.625	 4.71875
17.6875	 4.76562
17.75	 4.8125
17.8125	 4.85938
17.875	 4.90625
17.9375	 4.95312
18	 5
18.0625	 5.01562
18.125	 5.03125
18.1875	 5.04688
18.25	 5.0625
18.3125	 5.07812
18.375	 5.09375
18.4375	 5.10938
18.5	 5.125
18.5625	 5.14062
18.625	 5.15625
18.6875	 5.17188
18.75	 5.1875
18.8125	 5.20312
18.875	 5.21875
18.9375	 5.23438
19	 5.25
19.0625	 5.26562
19.125	 5.28125
19.1875	 5.29688
19.25	 5.3125
19.3125	 5.32812
19.375	 5.34375
19.4375	 5.35938
19.5	 5.375
19.5625	 5.39062
19.625	 5.40625
19.6875	 5.42188
19.75	 5.4375
19.8125	 5.45312
19.875	 5.46875
19.9375	 5.48438
20	 5.5
20.0625	 5.51562
20.125	 5.53125
20.1875	 5.54688
20.25	 5.5625
20.3125	 5.57812
20.375	 5.59375
20.4375	 5.60938
20.5	 5.625
20.5625	 5.64062
20.625	 5.65625
20.6875	 5.67188
20.75	 5.6875
20.8125	 5.70312
20.875	 5.71875
20.9375	 5.73438
21	 5.75
21.0625	 5.76562
21.125	 5.78125
21.1875	 5.79688
21.25	 5.8125
21.3125	 5.82812
21.375	 5.84375
21.4375	 5.85938
21.5	 5.875
21.5625	 5.89062
21.625	 5.90625
21.6875	 5.92188
21.75	 5.9375
21.8125	 5.95312
21.875	 5.96875
21.9375	 5.98438
22	 6
22.0625	 6
22.125	 6
22.1875	 6
22.25	 6
22.3125	 6
22.375	 6
22.4375	 6
22.5	 6
22.5625	 6
22.625	 6
22.6875	 6
22.75	 6
22.8125	 6
22.875	 6
22.9375	 6
23	 6
23.0625	 6
23.125	 6
23.1875	 6
23.25	 6
23.3125	 6
23.375	 6
23.4375	 6
23.5	 6
23.5625	 6
23.625	 6
23.6875	 6
23.75	 6
23.8125	 6
23.875	 6
23.9375	 6
24	 6
24.0625	 5.96875
24.125	 5.9375
24.1875	 5.90625
24.25	 5.875
24.3125	 5.84375
24.375	 5.8125
24.4375	 5.78125
24.5	 5.75
24.5625	 5.71875
24.625	 5.6875
24.6875	 5.65625
24.75	 5.625
24.8125	 5.59375
24.875	 5.5625
24.9375	 5.53125
25	 5.5
25.0625	 5.46875
25.125	 5.4375
25.1875	 5.40625
25.25	 5.375
25.3125	 5.34375
25.375	 5.3125
25.4375	 5.28125
25.5	 5.25
25.5625	 5.21875
25.625	 5.1875
25.6875	 5.15625
25.75	 5.125
25.8125	 5.09375
25.875	 5.0625
25.9375	 5.03125
26	 5
26.0625	 4.98438
26.125	 4.96875
26.1875	 4.95312
26.25	 4.9375
26.3125	 4.92188
26.375	 4.90625
26.4375	 4.89062
26.5	 4.875
26.5625	 4.85938
26.625	 4.84375
26.6875	 4.82812
26.75	 4.8125
26.8125	 4.79688
26.875	 4.78125
26.9375	 4.76562
27	 4.75
27.0625	 4.73438
27.125	 4.71875
27.1875	 4.70312
27.25	 4.6875
27.3125	 4.67188
27.375	 4.65625
27.4375	 4.64062
27.5	 4.625
27.5625	 4.60938
27.625	 4.59375
27.6875	 4.57812
27.75	 4.5625
27.8125	 4.54688
27.875	 4.53125
27.9375	 4.51562
28	 4.5
28.0625	 4.51562
28.125	 4.53125
28.1875	 4.54688
28.25	 4.5625
28.3125	 4.57812
28.375	 4.59375
28.4375	 4.60938
28.5	 4.625
28.5625	 4.64062
28.625	 4.65625
28.6875	 4.67188
28.75	 4.6875
28.8125	 4.70312
28.875	 4.71875
28.9375	 4.73438
29	 4.75
29.0625	 4.76562
29.125	 4.78125
29.1875	 4.79688
29.25	 4.8125
29.3125	 4.82812
29.375	 4.84375
29.4375	 4.85938
29.5	 4.875
29.5625	 4.89062
29.625	 4.90625
29.6875	 4.92188
29.75	 4.9375
29.8125	 4.95312
29.875	 4.96875
29.9375	 4.98438
30	 5
30.0625	 4.99375
30.125	 4.9875
30.1875	 4.98125
30.25	 4.975
30.3125	 4.96875
30.375	 4.9625
30.4375	 4.95625
30.5	 4.95
30.5625	 4.94375
30.625	 4.9375
30.6875	 4.93125
30.75	 4.925
30.8125	 4.91875
30.875	 4.9125
30.9375	 4.90625
31	 4.9
31.0625	 4.89375
31.125	 4.8875
31.1875	 4.88125
31.25	 4.875
31.3125	 4.86875
31.375	 4.8625
31.4375	 4.85625
31.5	 4.85
31.5625	 4.84375
31.625	 4.8375
31.6875	 4.83125
31.75	 4.825
31.8125	 4.81875
31.875	 4.8125
31.9375	 4.80625
32	 4.8
32.0625	 4.79063
32.125	 4.78125
32.1875	 4.77187
32.25	 4.7625
32.3125	 4.75312
32.375	 4.74375
32.4375	 4.73438
32.5	 4.725
32.5625	 4.71562
32.625	 4.70625
32.6875	 4.69688
32.75	 4.6875
32.8125	 4.67812
32.875	 4.66875
32.9375	 4.65938
33	 4.65
33.0625	 4.64062
33.125	 4.63125
33.1875	 4.62188
33.25	 4.6125
33.3125	 4.60313
33.375	 4.59375
33.4375	 4.58437
33.5	 4.575
33.5625	 4.56563
33.625	 4.55625
33.6875	 4.54688
33.75	 4.5375
33.8125	 4.52812
33.875	 4.51875
33.9375	 4.50938
34	 4.5
34.0625	 4.46875
34.125	 4.4375
34.1875	 4.40625
34.25	 4.375
34.3125	 4.34375
34.375	 4.3125
34.4375	 4.28125
34.5	 4.25
34.5625	 4.21875
34.625	 4.1875
34.6875	 4.15625
34.75	 4.125
34.8125	 4.09375
34.875	 4.0625
34.9375	 4.03125
35	 4
35.0625	 3.96875
35.125	 3.9375
35.1875	 3.90625
35.25	 3.875
35.3125	 3.84375
35.375	 3.8125
35.4375	 3.78125
35.5	 3.75
35.5625	 3.71875
35.625	 3.6875
35.6875	 3.65625
35.75	 3.625
35.8125	 3.59375
35.875	 3.5625
35.9375	 3.53125
36	 3.5
36.0625	 3.51562
36.125	 3.53125
36.1875	 3.54688
36.25	 3.5625
36.3125	 3.57812
36.375	 3.59375
36.4375	 3.60938
36.5	 3.625
36.5625	 3.64062
36.625	 3.65625
36.6875	 3.67188
36.75	 3.6875
36.8125	 3.70312
36.875	 3.71875
36.9375	 3.73438
37	 3.75
37.0625	 3.76562
37.125	 3.78125
37.1875	 3.79688
37.25	 3.8125
37.3125	 3.82812
37.375	 3.84375
37.4375	 3.85938
37.5	 3.875
37.5625	 3.89062
37.625	 3.90625
37.6875	 3.92188
37.75	 3.9375
37.8125	 3.95312
37.875	 3.96875
37.9375	 3.98438
38	 4
38.0625	 4.03125
38.125	 4.0625
38.1875	 4.09375
38.25	 4.125
38.3125	 4.15625
38.375	 4.1875
38.4375	 4.21875
38.5	 4.25
38.5625	 4.28125
38.625	 4.3125
38.6875	 4.34375
38.75	 4.375
38.8125	 4.40625
38.875	 4.4375
38.9375	 4.46875
39	 4.5
39.0625	 4.53125
39.125	 4.5625
39.1875	 4.59375
39.25	 4.625
39.3125	 4.65625
39.375	 4.6875
39.4375	 4.71875
39.5	 4.75
39.5625	 4.78125
39.625	 4.8125
39.6875	 4.84375
39.75	 4.875
39.8125	 4.90625
39.875	 4.9375
39.9375	 4.96875
40	 5
40.0625	 5.03125
40.125	 5.0625
40.1875	 5.09375
40.25	 5.125
40.3125	 5.15625
40.375	 5.1875
40.4375	 5.21875
40.5	 5.25
40.5625	 5.28125
40.625	 5.3125
40.6875	 5.34375
40.75	 5.375
40.8125	 5.40625
40.875	 5.4375
40.9375	 5.46875
41	 5.5
41.0625	 5.53125
41.125	 5.5625
41.1875	 5.59375
41.25	 5.625
41.3125	 5.65625
41.375	 5.6875
41.4375	 5.71875
41.5	 5.75
41.5625	 5.78125
41.625	 5.8125
41.6875	 5.84375
41.75	 5.875
41.8125	 5.90625
41.875	 5.9375
41.9375	 5.96875
42	 6
42.0625	 6
42.125	 6
42.1875	 6
42.25	 6
42.3125	 6
42.375	 6
42.4375	 6
42.5	 6
42.5625	 6
42.625	 6
42.6875	 6
42.75	 6
42.8125	 6
42.875	 6
42.9375	 6
43	 6
43.0625	 6
43.125	 6
43.1875	 6
43.25	 6
43.3125	 6
43.375	 6
43.4375	 6
43.5	 6
43.5625	 6
43.625	 6
43.6875	 6
43.75	 6
43.8125	 6
43.875	 6
43.9375	 6
44	 6
44.0625	 6.01562
44.125	 6.03125
44.1875	 6.04688
44.25	 6.0625
44.3125	 6.07812
44.375	 6.09375
44.4375	 6.10938
44.5	 6.125
44.5625	 6.14062
44.625	 6.15625
44.6875	 6.17188
44.75	 6.1875
44.8125	 6.20312
44.875	 6.21875
44.9375	 6.23438
45	 6.25
45.0625	 6.26562
45.125	 6.28125
45.1875	 6.29688
45.25	 6.3125
45.3125	 6.32812
45.375	 6.34375
45.4375	 6.35938
45.5	 6.375
45.5625	 6.39062
45.625	 6.40625
45.6875	 6.42188
45.75	 6.4375
45.8125	 6.45312
45.875	 6.46875
45.9375	 6.48438
46	 6.5
46.0625	 6.51562
46.125	 6.53125
46.1875	 6.54688
46.25	 6.5625
46.3125	 6.57812
46.375	 6.59375
46.4375	 6.60938
46.5	 6.625
46.5625	 6.64062
46.625	 6.65625
46.6875	 6.67188
46.75	 6.6875
46.8125	 6.70312
46.875	 6.71875
46.9375	 6.73438
47	 6.75
47.0625	 6.76562
47.125	 6.78125
47.1875	 6.79688
47.25	 6.8125
47.3125	 6.82812
47.375	 6.84375
47.4375	 6.85938
47.5	 6.875
47.5625	 6.89062
47.625	 6.90625
47.6875	 6.92188
47.75	 6.9375
47.8125	 6.95312
47.875	 6.96875
47.9375	 6.98438
48	 7
48.0625	 6.98438
48.125	 6.96875
48.1875	 6.95312
48.25	 6.9375
48.3125	 6.92188
48.375	 6.90625
48.4375	 6.89062
48.5	 6.875
48.5625	 6.85938
48.625	 6.84375
48.6875	 6.82812
48.75	 6.8125
48.8125	 6.79688
48.875	 6.78125
48.9375	 6.76562
49	 6.75
49.0625	 6.73438
49.125	 6.71875
49.1875	 6.70312
49.25	 6.6875
49.3125	 6.67188
49.375	 6.65625
49.4375	 6.64062
49.5	 6.625
49.5625	 6.60938
49.625	 6.59375
49.6875	 6.57812
49.75	 6.5625
49.8125	 6.54688
49.875	 6.53125
49.9375	 6.51562
50	 6.5
50.0625	 6.50938
50.125	 6.51875
50.1875	 6.52812
50.25	 6.5375
50.3125	 6.54688
50.375	 6.55625
50.4375	 6.56563
50.5	 6.575
50.5625	 6.58437
50.625	 6.59375
50.6875	 6.60313
50.75	 6.6125
50.8125	 6.62188
50.875	 6.63125
50.9375	 6.64062
51	 6.65
51.0625	 6.65938
51.125	 6.66875
51.1875	 6.67812
51.25	 6.6875
51.3125	 6.69688
51.375	 6.70625
51.4375	 6.71562
51.5	 6.725
51.5625	 6.73438
51.625	 6.74375
51.6875	 6.75312
51.75	 6.7625
51.8125	 6.77187
51.875	 6.78125
51.9375	 6.79063
52	 6.8
52.0625	 6.775
52.125	 6.75
52.1875	 6.725
52.25	 6.7
52.3125	 6.675
52.375	 6.65
52.4375	 6.625
52.5	 6.6
52.5625	 6.575
52.625	 6.55
52.6875	 6.525
52.75	 6.5
52.8125	 6.475
52.875	 6.45
52.9375	 6.425
53	 6.4
53.0625	 6.375
53.125	 6.35
53.1875	 6.325
53.25	 6.3
53.3125	 6.275
53.375	 6.25
53.4375	 6.225
53.5	 6.2
53.5625	 6.175
53.625	 6.15
53.6875	 6.125
53.75	 6.1
53.8125	 6.075
53.875	 6.05
53.9375	 6.025
54	 6
54.0625	 6.0125
54.125	 6.025
54.1875	 6.0375
54.25	 6.05
54.3125	 6.0625
54.375	 6.075
54.4375	 6.0875
54.5	 6.1
54.5625	 6.1125
54.625	 6.125
54.6875	 6.1375
54.75	 6.15
54.8125	 6.1625
54.875	 6.175
54.9375	 6.1875
55	 6.2
55.0625	 6.2125
55.125	 6.225
55.1875	 6.2375
55.25	 6.25
55.3125	 6.2625
55.375	 6.275
55.4375	 6.2875
55.5	 6.3
55.5625	 6.3125
55.625	 6.325
55.6875	 6.3375
55.75	 6.35
55.8125	 6.3625
55.875	 6.375
55.9375	 6.3875
56	 6.4
56.0625	 6.35625
56.125	 6.3125
56.1875	 6.26875
56.25	 6.225
56.3125	 6.18125
56.375	 6.1375
56.4375	 6.09375
56.5	 6.05
56.5625	 6.00625
56.625	 5.9625
56.6875	 5.91875
56.75	 5.875
56.8125	 5.83125
56.875	 5.7875
56.9375	 5.74375
57	 5.7
57.0625	 5.65625
57.125	 5.6125
57.1875	 5.56875
57.25	 5.525
57.3125	 5.48125
57.375	 5.4375
57.4375	 5.39375
57.5	 5.35
57.5625	 5.30625
57.625	 5.2625
57.6875	 5.21875
57.75	 5.175
57.8125	 5.13125
57.875	 5.0875
57.9375	 5.04375
58	 5
58.0625	 5.03125
58.125	 5.0625
58.1875	 5.09375
58.25	 5.125
58.3125	 5.15625
58.375	 5.1875
58.4375	 5.21875
58.5	 5.25
58.5625	 5.28125
58.625	 5.3125
58.6875	 5.34375
58.75	 5.375
58.8125	 5.40625
58.875	 5.4375
58.9375	 5.46875
59	 5.5
59.0625	 5.53125
59.125	 5.5625
59.1875	 5.59375
59.25	 5.625
59.3125	 5.65625
59.375	 5.6875
59.4375	 5.71875
59.5	 5.75
59.5625	 5.78125
59.625	 5.8125
59.6875	 5.84375
59.75	 5.875
59.8125	 5.90625
59.875	 5.9375
59.9375	 5.96875
60	 6
60.0625	 5.95312
60.125	 5.90625
60.1875	 5.85938
60.25	 5.8125
60.3125	 5.76562
60.375	 5.71875
60.4375	 5.67188
60.5	 5.625
60.5625	 5.57812
60.625	 5.53125
60.6875	 5.48438
60.75	 5.4375
60.8125	 5.39062
60.875	 5.34375
60.9375	 5.29688
61	 5.25
61.0625	 5.20312
61.125	 5.15625
61.1875	 5.10938
61.25	 5.0625
61.3125	 5.01562
61.375	 4.96875
61.4375	 4.92188
61.5	 4.875
61.5625	 4.82812
61.625	 4.78125
61.6875	 4.73438
61.75	 4.6875
61.8125	 4.64062
61.875	 4.59375
61.9375	 4.54688
62	 4.5
62.0625	 4.54063
62.125	 4.58125
62.1875	 4.62187
62.25	 4.6625
62.3125	 4.70312
62.375	 4.74375
62.4375	 4.78438
62.5	 4.825
62.5625	 4.86562
62.625	 4.90625
62.6875	 4.94688
62.75	 4.9875
62.8125	 5.02813
62.875	 5.06875
62.9375	 5.10938
63	 5.15
63.0625	 5.19063
63.125	 5.23125
63.1875	 5.27187
63.25	 5.3125
63.3125	 5.35313
63.375	 5.39375
63.4375	 5.43437
63.5	 5.475
63.5625	 5.51562
63.625	 5.55625
63.6875	 5.59687
63.75	 5.6375
63.8125	 5.67812
63.875	 5.71875
63.9375	 5.75938
64	 5.8
64.0625	 5.80937
64.125	 5.81875
64.1875	 5.82812
64.25	 5.8375
64.3125	 5.84688
64.375	 5.85625
64.4375	 5.86562
64.5	 5.875
64.5625	 5.88438
64.625	 5.89375
64.6875	 5.90312
64.75	 5.9125
64.8125	 5.92188
64.875	 5.93125
64.9375	 5.94062
65	 5.95
65.0625	 5.95937
65.125	 5.96875
65.1875	 5.97812
65.25	 5.9875
65.3125	 5.99687
65.375	 6.00625
65.4375	 6.01562
65.5	 6.025
65.5625	 6.03437
65.625	 6.04375
65.6875	 6.05312
65.75	 6.0625
65.8125	 6.07188
65.875	 6.08125
65.9375	 6.09062
66	 6.1
66.0625	 6.10312
66.125	 6.10625
66.1875	 6.10938
66.25	 6.1125
66.3125	 6.11562
66.375	 6.11875
66.4375	 6.12188
66.5	 6.125
66.5625	 6.12812
66.625	 6.13125
66.6875	 6.13438
66.75	 6.1375
66.8125	 6.14062
66.875	 6.14375
66.9375	 6.14688
67	 6.15
67.0625	 6.15313
67.125	 6.15625
67.1875	 6.15938
67.25	 6.1625
67.3125	 6.16563
67.375	 6.16875
67.4375	 6.17188
67.5	 6.175
67.5625	 6.17813
67.625	 6.18125
67.6875	 6.18438
67.75	 6.1875
67.8125	 6.19062
67.875	 6.19375
67.9375	 6.19688
68	 6.2
68.0625	 6.20625
68.125	 6.2125
68.1875	 6.21875
68.25	 6.225
68.3125	 6.23125
68.375	 6.2375
68.4375	 6.24375
68.5	 6.25
68.5625	 6.25625
68.625	 6.2625
68.6875	 6.26875
68.75	 6.275
68.8125	 6.28125
68.875	 6.2875
68.9375	 6.29375
69	 6.3
69.0625	 6.30625
69.125	 6.3125
69.1875	 6.31875
69.25	 6.325
69.3125	 6.33125
69.375	 6.3375
69.4375	 6.34375
69.5	 6.35
69.5625	 6.35625
69.625	 6.3625
69.6875	 6.36875
69.75	 6.375
69.8125	 6.38125
69.875	 6.3875
69.9375	 6.39375
70	 6.4
70.0625	 6.40313
70.125	 6.40625
70.1875	 6.40938
70.25	 6.4125
70.3125	 6.41563
70.375	 6.41875
70.4375	 6.42188
70.5	 6.425
70.5625	 6.42813
70.625	 6.43125
70.6875	 6.43438
70.75	 6.4375
70.8125	 6.44062
70.875	 6.44375
70.9375	 6.44688
71	 6.45
71.0625	 6.45312
71.125	 6.45625
71.1875	 6.45938
71.25	 6.4625
71.3125	 6.46563
71.375	 6.46875
71.4375	 6.47187
71.5	 6.475
71.5625	 6.47812
71.625	 6.48125
71.6875	 6.48438
71.75	 6.4875
71.8125	 6.49062
71.875	 6.49375
71.9375	 6.49688
72	 6.5
72.0625	 6.49062
72.125	 6.48125
72.1875	 6.47188
72.25	 6.4625
72.3125	 6.45312
72.375	 6.44375
72.4375	 6.43437
72.5	 6.425
72.5625	 6.41563
72.625	 6.40625
72.6875	 6.39687
72.75	 6.3875
72.8125	 6.37812
72.875	 6.36875
72.9375	 6.35938
73	 6.35
73.0625	 6.34062
73.125	 6.33125
73.1875	 6.32188
73.25	 6.3125
73.3125	 6.30312
73.375	 6.29375
73.4375	 6.28438
73.5	 6.275
73.5625	 6.26562
73.625	 6.25625
73.6875	 6.24688
73.75	 6.2375
73.8125	 6.22813
73.875	 6.21875
73.9375	 6.20937
74	 6.2
74.0625	 6.1875
74.125	 6.175
74.1875	 6.1625
74.25	 6.15
74.3125	 6.1375
74.375	 6.125
74.4375	 6.1125
74.5	 6.1
74.5625	 6.0875
74.625	 6.075
74.6875	 6.0625
74.75	 6.05
74.8125	 6.0375
74.875	 6.025
74.9375	 6.0125
75	 6
75.0625	 5.9875
75.125	 5.975
75.1875	 5.9625
75.25	 5.95
75.3125	 5.9375
75.375	 5.925
75.4375	 5.9125
75.5	 5.9
75.5625	 5.8875
75.625	 5.875
75.6875	 5.8625
75.75	 5.85
75.8125	 5.8375
75.875	 5.825
75.9375	 5.8125
76	 5.8
76.0625	 5.80937
76.125	 5.81875
76.1875	 5.82812
76.25	 5.8375
76.3125	 5.84688
76.375	 5.85625
76.4375	 5.86562
76.5	 5.875
76.5625	 5.88438
76.625	 5.89375
76.6875	 5.90312
76.75	 5.9125
76.8125	 5.92188
76.875	 5.93125
76.9375	 5.94062
77	 5.95
77.0625	 5.95937
77.125	 5.96875
77.1875	 5.97812
77.25	 5.9875
77.3125	 5.99687
77.375	 6.00625
77.4375	 6.01562
77.5	 6.025
77.5625	 6.03437
77.625	 6.04375
77.6875	 6.05312
77.75	 6.0625
77.8125	 6.07188
77.875	 6.08125
77.9375	 6.09062
78	 6.1
78.0625	 6.10312
78.125	 6.10625
78.1875	 6.10938
78.25	 6.1125
78.3125	 6.11562
78.375	 6.11875
78.4375	 6.12188
78.5	 6.125
78.5625	 6.12812
78.625	 6.13125
78.6875	 6.13438
78.75	 6.1375
78.8125	 6.14062
78.875	 6.14375
78.9375	 6.14688
79	 6.15
79.0625	 6.15313
79.125	 6.15625
79.1875	 6.15938
79.25	 6.1625
79.3125	 6.16563
79.375	 6.16875
79.4375	 6.17188
79.5	 6.175
79.5625	 6.17813
79.625	 6.18125
79.6875	 6.18438
79.75	 6.1875
79.8125	 6.19062
79.875	 6.19375
79.9375	 6.19688
80	 6.2
80.0625	 6.19375
80.125	 6.1875
80.1875	 6.18125
80.25	 6.175
80.3125	 6.16875
80.375	 6.1625
80.4375	 6.15625
80.5	 6.15
80.5625	 6.14375
80.625	 6.1375
80.6875	 6.13125
80.75	 6.125
80.8125	 6.11875
80.875	 6.1125
80.9375	 6.10625
81	 6.1
81.0625	 6.09375
81.125	 6.0875
81.1875	 6.08125
81.25	 6.075
81.3125	 6.06875
81.375	 6.0625
81.4375	 6.05625
81.5	 6.05
81.5625	 6.04375
81.625	 6.0375
81.6875	 6.03125
81.75	 6.025
81.8125	 6.01875
81.875	 6.0125
81.9375	 6.00625
82	 6
82.0625	 6.00312
82.125	 6.00625
82.1875	 6.00938
82.25	 6.0125
82.3125	 6.01562
82.375	 6.01875
82.4375	 6.02188
82.5	 6.025
82.5625	 6.02813
82.625	 6.03125
82.6875	 6.03437
82.75	 6.0375
82.8125	 6.04062
82.875	 6.04375
82.9375	 6.04688
83	 6.05
83.0625	 6.05312
83.125	 6.05625
83.1875	 6.05938
83.25	 6.0625
83.3125	 6.06562
83.375	 6.06875
83.4375	 6.07187
83.5	 6.075
83.5625	 6.07812
83.625	 6.08125
83.6875	 6.08437
83.75	 6.0875
83.8125	 6.09062
83.875	 6.09375
83.9375	 6.09687
84	 6.1
84.0625	 6.09062
84.125	 6.08125
84.1875	 6.07188
84.25	 6.0625
84.3125	 6.05312
84.375	 6.04375
84.4375	 6.03437
84.5	 6.025
84.5625	 6.01562
84.625	 6.00625
84.6875	 5.99687
84.75	 5.9875
84.8125	 5.97812
84.875	 5.96875
84.9375	 5.95937
85	 5.95
85.0625	 5.94062
85.125	 5.93125
85.1875	 5.92188
85.25	 5.9125
85.3125	 5.90312
85.375	 5.89375
85.4375	 5.88438
85.5	 5.875
85.5625	 5.86562
85.625	 5.85625
85.6875	 5.84688
85.75	 5.8375
85.8125	 5.82812
85.875	 5.81875
85.9375	 5.80937
